tave,tmin,tmax,heat_index,pr,wind_speed,rh,solar_rad,uv_rad,dentist_nearest,doctors_nearest,hospital_nearest,optician_nearest,pharmacy_nearest,pop_count_total,pop_density_mean,dentist_count,doctors_count,hospital_count,optician_count,pharmacy_count,case_total
27.42,25.77,29.53,31.17,8.22,3.98,84.27,198.40,24.83,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,22.00
27.95,26.26,30.34,31.92,10.53,4.04,80.62,209.18,26.27,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,81.00
27.05,25.70,28.94,30.45,24.00,2.52,85.83,119.52,17.02,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,32.00
26.61,25.23,28.59,29.46,24.65,1.73,86.94,128.17,17.60,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,10.00
26.80,25.45,28.77,29.90,15.96,2.49,86.35,121.20,17.12,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,38.00
26.89,25.57,28.83,29.75,9.86,4.68,84.63,127.32,16.92,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,26.00
26.39,25.09,28.09,28.72,9.86,3.65,86.72,121.04,15.95,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,29.00
26.64,25.29,28.65,29.24,9.12,4.60,84.93,130.79,17.23,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,79.00
28.99,26.51,32.05,33.91,4.98,1.26,76.93,233.59,27.32,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,39.00
28.84,26.34,31.83,33.64,3.79,0.89,77.72,231.23,26.87,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,27.00
28.74,26.17,31.93,33.32,4.22,1.28,77.36,235.67,27.54,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,78.00
28.26,26.78,30.18,33.95,0.00,3.22,85.86,178.30,23.06,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,7.00,1.00,3.00,1.00,37.00,39.00
27.80,26.54,29.59,33.18,8.10,2.82,88.70,172.15,21.89,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,4.00,31.00
28.05,26.50,30.12,33.34,11.06,3.17,86.03,182.35,23.48,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,11.00,3.00,9.00,7.00,37.00,77.00
28.11,25.82,31.21,32.16,6.52,1.15,79.65,220.41,27.55,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,42.00,6.00,18.00,6.00,222.00,0.00
27.81,25.26,31.04,31.69,7.46,0.97,80.82,219.39,27.37,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,24.00,0.00
27.86,25.51,31.14,31.61,4.08,1.13,79.97,222.44,27.69,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,66.00,18.00,54.00,42.00,222.00,0.00
28.85,26.48,32.03,32.60,0.00,1.85,72.65,234.03,28.15,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,33.00
28.85,26.09,31.96,32.45,1.32,1.48,72.22,237.34,28.37,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,40.00
28.53,26.14,31.79,32.02,0.00,1.87,73.41,234.95,28.19,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,67.00
29.05,26.55,32.29,33.19,0.00,2.31,73.32,220.22,26.98,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,17.00
29.14,26.55,32.37,33.01,0.00,1.62,71.90,223.43,26.87,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,18.00
28.68,26.16,31.95,32.49,0.22,2.34,74.09,221.33,27.08,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,64.00
29.46,26.78,32.90,33.98,1.77,2.61,72.57,224.53,27.25,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,22.00
29.10,26.41,32.39,33.00,2.50,1.86,71.92,225.86,27.06,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,12.00
29.04,26.38,32.49,33.15,2.61,2.63,73.35,225.44,27.34,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,56.00
28.41,26.54,30.82,32.42,7.25,3.08,77.20,177.75,22.29,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,28.00,4.00,12.00,4.00,148.00,18.00
28.22,26.31,30.18,31.68,6.86,2.23,75.69,176.56,21.83,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,16.00,25.00
28.02,26.15,30.44,31.66,8.61,3.05,78.23,178.65,22.35,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,44.00,12.00,36.00,28.00,148.00,37.00
28.13,26.14,30.91,32.37,10.56,1.70,80.90,134.25,17.78,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,21.00,3.00,9.00,3.00,111.00,0.00
27.97,26.00,30.77,32.08,11.92,1.14,81.47,127.18,17.13,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,12.00,0.00
27.81,25.82,30.61,31.69,19.20,1.72,81.66,136.10,17.88,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,33.00,9.00,27.00,21.00,111.00,0.00
27.87,25.97,30.48,31.85,3.41,1.35,81.53,173.45,21.24,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,14.00
27.48,25.57,30.13,30.99,7.12,1.11,82.48,167.13,20.51,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,21.00
27.63,25.67,30.36,31.32,8.32,1.31,82.05,175.36,21.40,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,47.00
27.92,25.90,30.27,31.38,3.49,1.36,76.95,158.57,19.77,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,21.00
27.71,25.86,30.11,31.00,5.88,1.15,77.90,157.38,19.60,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,22.00
27.65,25.59,30.08,30.83,11.02,1.35,77.56,159.29,19.77,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,49.00
28.42,26.44,30.97,33.06,3.45,1.84,80.66,170.44,20.86,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,9.00
28.05,26.16,30.45,32.26,7.47,1.36,81.52,165.48,20.19,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,12.00
28.12,26.13,30.75,32.37,10.98,1.85,81.17,172.97,21.09,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,44.00
28.01,26.07,30.77,31.26,0.00,4.18,74.87,181.45,21.45,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,42.00,6.00,18.00,6.00,222.00,11.00
27.70,26.02,29.99,30.53,0.00,3.74,74.22,187.23,22.26,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,24.00,18.00
27.64,25.74,30.37,30.59,0.00,4.18,75.67,182.02,21.44,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,66.00,18.00,54.00,42.00,222.00,46.00
27.62,24.64,31.05,29.14,0.00,2.52,67.46,191.72,22.44,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,7.00,1.00,3.00,1.00,37.00,0.00
26.89,24.36,29.53,28.02,0.00,2.47,68.08,202.89,23.75,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,4.00,0.00
27.21,24.36,30.55,28.58,0.00,2.59,68.32,191.26,22.30,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,11.00,3.00,9.00,7.00,37.00,0.00
27.47,25.61,29.94,30.37,7.94,3.27,76.74,153.41,18.51,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,8.00
27.11,25.28,29.61,29.52,8.53,3.01,76.13,156.03,18.78,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,26.00
27.19,25.29,29.74,29.86,21.61,3.23,77.39,154.29,18.56,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,23.00
27.34,25.27,30.18,29.94,0.56,3.38,75.91,175.83,21.59,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,14.00
27.36,25.34,30.03,29.71,0.08,2.96,74.09,180.59,22.30,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,18.00
27.05,24.98,29.90,29.45,2.32,3.44,76.68,176.34,21.56,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,31.00
27.86,25.55,31.06,30.94,0.00,3.41,76.93,182.19,21.70,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,8.00
27.75,25.45,30.71,30.47,0.00,2.76,75.43,184.11,21.62,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,26.00
27.55,25.25,30.74,30.37,0.00,3.47,77.56,183.37,21.80,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,7.00
27.50,25.49,30.20,30.39,5.01,2.95,78.71,152.96,18.30,235.50,1049.26,707.19,1327.64,90.06,14872.12,38697.52,49.00,7.00,21.00,7.00,259.00,4.00
27.43,25.35,30.08,30.05,3.83,2.11,77.56,153.58,18.54,9833.97,9939.38,9976.98,9998.30,380.55,20690.81,45180.98,0.00,0.00,0.00,0.00,28.00,11.00
27.19,25.15,29.94,29.83,13.60,2.98,79.31,153.96,18.34,810.41,968.97,638.87,902.19,204.64,52873.06,11599.86,77.00,21.00,63.00,49.00,259.00,6.00
27.23,25.41,29.99,29.52,0.00,5.18,74.41,186.17,22.37,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,70.00,5.00,15.00,5.00,190.00,0.00
26.97,25.32,29.31,28.89,0.00,4.63,72.90,192.24,23.11,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,20.00,0.00
26.89,25.09,29.59,28.95,0.00,5.17,75.14,185.56,22.25,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,60.00,15.00,35.00,35.00,195.00,0.00
27.38,25.20,30.41,29.73,2.72,3.34,75.07,182.28,21.52,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,58.00
26.98,24.97,29.55,28.80,1.46,2.67,73.82,182.77,21.58,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,33.00
27.01,24.86,30.03,29.14,3.01,3.38,75.86,183.68,21.61,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,37.00
27.52,25.30,30.46,30.25,0.00,2.76,76.24,163.06,19.69,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,30.00
27.10,25.19,29.58,29.15,0.00,2.35,74.51,171.29,20.48,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,27.00
27.14,24.94,30.07,29.62,0.59,2.78,77.01,163.32,19.70,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,17.00
26.98,24.97,29.75,28.93,0.00,3.47,73.91,158.19,18.66,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,11.00
26.52,24.47,29.07,27.98,0.00,2.49,72.92,158.89,18.89,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,22.00
26.64,24.62,29.47,28.42,0.00,3.46,74.44,160.71,18.89,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,21.00
26.98,24.05,30.54,28.70,0.00,1.51,73.51,219.91,25.20,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,70.00,5.00,15.00,5.00,190.00,10.00
26.30,23.90,29.16,27.56,0.00,1.47,72.50,220.89,25.34,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,20.00,11.00
26.65,23.69,30.29,28.26,0.00,1.44,74.41,220.99,25.28,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,60.00,15.00,35.00,35.00,195.00,15.00
25.46,23.32,28.39,26.37,2.17,5.27,72.89,178.24,22.05,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,28.00,2.00,6.00,2.00,76.00,0.00
24.90,22.88,27.77,25.56,0.74,3.92,70.68,181.88,22.36,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,8.00,0.00
25.07,22.94,27.97,25.90,3.51,5.14,73.65,180.24,22.20,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,24.00,6.00,14.00,14.00,78.00,0.00
26.61,24.41,29.42,28.42,0.00,3.73,72.81,168.17,20.29,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,2.00
26.00,23.96,28.54,27.24,0.00,3.05,71.64,173.31,20.71,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,12.00
26.25,24.06,29.03,27.88,0.00,3.76,73.47,169.70,20.42,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,14.00
26.96,24.20,30.46,28.54,0.00,4.45,69.46,213.30,25.62,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,2.00
26.45,23.66,29.77,27.53,0.00,2.96,67.72,213.09,25.26,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,12.00
26.61,23.87,30.13,28.06,0.39,4.41,70.06,215.09,25.76,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,11.00
26.80,24.33,30.30,28.20,0.00,5.60,68.88,229.51,27.32,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,3.00
26.30,24.11,29.16,27.31,0.00,4.87,67.69,234.79,27.89,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,8.00
26.42,23.97,29.91,27.70,0.75,5.56,69.44,229.53,27.29,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,15.00
27.39,24.91,30.94,29.31,0.57,4.51,71.67,229.72,27.55,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,84.00,6.00,18.00,6.00,228.00,5.00
27.02,24.66,30.26,28.46,0.23,3.51,69.76,231.53,27.71,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,24.00,7.00
27.04,24.56,30.61,28.78,0.16,4.50,72.27,230.51,27.60,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,72.00,18.00,42.00,42.00,234.00,5.00
27.64,24.85,31.16,29.72,0.00,3.13,71.99,181.67,22.63,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,14.00,1.00,3.00,1.00,38.00,0.00
27.52,24.53,31.80,29.15,0.00,1.62,69.67,188.74,23.07,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,4.00,0.00
27.31,24.50,30.91,29.21,0.00,3.16,72.24,185.49,23.00,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,12.00,3.00,7.00,7.00,39.00,0.00
28.25,25.29,32.02,30.93,0.42,2.82,71.34,223.29,26.88,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,2.00
27.86,25.21,30.96,29.89,0.80,2.00,69.42,231.23,27.84,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,13.00
27.89,24.88,31.74,30.33,0.11,2.85,71.88,223.61,26.84,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,1.00
29.29,26.44,33.12,33.12,0.00,2.49,71.18,245.30,29.04,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,3.00
28.87,26.30,32.23,32.08,0.00,1.69,70.75,241.39,28.74,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,8.00
28.91,25.95,32.90,32.38,0.00,2.47,71.61,247.13,29.19,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
28.82,26.11,32.47,32.05,0.61,3.83,70.72,249.15,30.10,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,3.00
28.43,25.85,31.55,30.93,0.69,2.54,68.76,248.81,30.02,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,6.00
28.47,25.70,32.18,31.40,0.33,3.80,71.24,250.50,30.19,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,1.00
29.49,26.41,33.53,32.99,0.04,3.88,68.95,271.32,32.32,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,1.00
29.26,26.15,33.01,32.13,0.07,2.42,67.18,264.66,31.77,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,3.00
29.17,25.99,33.32,32.34,0.47,3.86,69.21,273.24,32.46,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.65,26.66,33.70,33.14,0.00,3.58,68.03,267.87,31.64,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,28.00,2.00,6.00,2.00,76.00,0.00
29.21,26.32,32.76,32.00,0.00,2.02,66.75,259.24,31.39,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,8.00,0.00
29.35,26.25,33.55,32.54,0.00,3.56,68.40,270.30,31.80,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,24.00,6.00,14.00,14.00,78.00,0.00
29.87,26.56,34.03,33.26,0.00,3.75,65.75,282.55,33.82,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,70.00,5.00,15.00,5.00,190.00,0.00
29.60,26.34,33.32,32.33,0.00,2.38,63.92,282.75,33.72,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,20.00,0.00
29.53,26.13,33.80,32.63,0.00,3.73,66.15,283.36,33.88,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,60.00,15.00,35.00,35.00,195.00,0.00
29.63,26.87,33.00,33.92,0.00,2.16,70.51,247.12,30.33,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.05,26.65,32.26,32.41,0.57,1.42,69.46,245.73,30.04,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.29,26.45,32.81,33.21,0.00,2.14,70.82,249.60,30.55,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.53,26.93,33.14,34.11,1.13,3.30,72.27,240.04,29.74,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.00,26.56,32.47,32.70,0.84,2.24,71.12,241.18,29.79,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.18,26.53,32.89,33.40,1.57,3.24,72.81,242.20,29.92,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,2.00
30.80,27.73,34.83,36.19,0.12,3.78,68.77,279.83,33.79,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
30.39,27.57,33.81,34.93,0.00,2.44,67.62,277.22,33.67,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
30.45,27.32,34.56,35.41,0.00,3.74,69.10,281.09,33.85,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
30.36,27.31,34.30,35.26,0.00,3.83,69.45,278.72,33.22,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,56.00,4.00,12.00,4.00,152.00,2.00
30.14,27.23,33.72,34.37,0.17,2.70,67.98,276.74,33.03,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,16.00,0.00
30.00,26.91,33.99,34.50,0.00,3.81,69.78,279.47,33.28,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,48.00,12.00,28.00,28.00,156.00,0.00
30.60,27.63,34.13,35.76,3.54,3.49,68.90,254.73,30.72,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,42.00,3.00,9.00,3.00,114.00,0.00
30.27,27.68,33.21,34.62,2.10,2.17,67.27,250.32,30.22,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,12.00,0.00
30.27,27.24,33.88,35.07,3.10,3.49,69.42,256.74,30.91,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,36.00,9.00,21.00,21.00,117.00,0.00
31.64,28.38,35.94,38.17,2.18,2.12,68.04,270.18,32.67,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,1.00
30.93,28.08,34.61,36.56,4.21,1.39,68.69,265.26,31.99,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
31.32,27.97,35.75,37.37,1.13,2.09,68.17,272.37,32.86,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
30.27,27.63,33.49,35.83,4.78,2.49,72.06,230.93,28.82,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.46,26.94,32.32,34.15,5.27,2.19,73.68,237.05,29.08,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.95,27.27,33.31,35.13,6.34,2.44,72.55,231.31,28.85,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.94,27.72,32.71,36.64,6.85,1.01,77.58,238.14,29.97,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.55,27.24,32.05,35.86,3.77,1.19,78.75,242.25,30.19,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.70,27.39,32.68,36.03,7.75,1.01,77.93,239.48,30.06,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
30.22,27.62,33.86,36.48,5.67,1.13,74.59,251.37,31.64,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.85,27.18,33.24,35.72,6.56,0.73,75.60,250.80,31.73,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.92,27.27,33.62,35.77,3.84,1.13,75.04,253.68,31.75,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
31.50,28.25,35.30,37.85,1.90,1.12,67.86,266.50,31.95,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
30.41,27.64,33.58,36.08,1.45,0.62,71.21,263.24,31.47,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
31.07,27.84,34.89,36.92,0.19,1.13,68.57,268.41,32.10,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.34,27.14,32.35,34.67,14.77,2.01,76.75,190.24,23.95,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,2.00
28.70,26.33,31.73,33.26,14.18,1.65,78.17,191.60,24.30,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
28.99,26.79,32.03,33.90,13.90,1.98,77.50,191.91,24.03,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.55,27.10,32.35,35.10,8.19,1.13,76.32,233.25,28.69,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.26,26.62,32.23,34.57,7.86,0.71,77.56,228.23,28.33,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.29,26.79,32.21,34.50,6.80,1.16,76.74,235.82,28.87,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
29.50,27.04,32.93,35.01,8.66,1.57,76.60,221.14,27.93,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,98.00,7.00,21.00,7.00,266.00,0.00
29.22,26.74,32.65,34.53,7.89,1.00,77.85,218.86,27.38,9770.12,9939.38,10000.00,9998.30,380.55,20516.13,44950.00,0.00,0.00,0.00,0.00,28.00,0.00
29.22,26.72,32.75,34.39,10.24,1.59,77.16,223.44,28.12,811.06,968.97,819.67,901.38,204.64,53182.68,11652.49,84.00,21.00,49.00,49.00,273.00,0.00
28.91,26.70,31.66,33.90,0.00,1.69,77.42,231.90,29.50,150.91,1049.26,994.08,1327.64,90.06,15229.93,39485.22,28.00,2.00,6.00,2.00,76.00,1.00
